area_id,latitude,longitude
E02004684,51.27653,-1.11923
E02004685,51.26285,-1.07961
E02004686,51.26213,-1.09662
E02004687,51.25883,-1.13167
E02004688,51.25717,-1.11488
E02004689,51.25039,-1.1754
E02004690,51.24743,-1.10247
E02004691,51.26377,-1.04008
E02004692,51.24477,-1.13875
E02004693,51.24234,-1.12025
E02004694,51.2316,-1.34036
E02004695,51.2314,-1.132
E02004696,51.24161,-1.26014
E02004697,51.17496,-0.91318
E02004698,51.15623,-0.96993
E02004699,51.14793,-0.98091
E02004700,51.11914,-0.85979
E02004702,51.11066,-0.85433
E02004703,51.11089,-1.04796
E02004704,51.106,-0.8785
E02004705,51.07862,-0.80138
E02004706,51.04518,-0.88896
E02004707,51.01104,-0.93723
E02004708,51.00262,-0.93862
E02004709,50.93773,-0.99836
E02004710,50.91326,-1.01096
E02004712,50.99656,-1.38138
E02004713,50.98493,-1.36558
E02004714,50.98278,-1.38359
E02004715,50.97735,-1.35271
E02004716,50.96848,-1.32271
E02004717,50.96463,-1.37075
E02004718,50.96608,-1.35604
E02004719,50.96352,-1.29922
E02004720,50.92959,-1.34104
E02004721,50.92938,-1.2961
E02004722,50.91703,-1.29667
E02004723,50.90888,-1.30328
E02004724,50.89039,-1.31845
E02004725,50.87653,-1.34823
E02004726,50.86238,-1.32525
E02004727,50.88121,-1.26913
E02004728,50.86661,-1.26228
E02004729,50.86195,-1.20869
E02004730,50.86051,-1.19323
E02004731,50.85835,-1.2759
E02004732,50.85614,-1.29045
E02004733,50.85257,-1.25362
E02004734,50.85141,-1.17506
E02004735,50.85037,-1.2133
E02004736,50.84804,-1.13526
E02004737,50.84755,-1.19401
E02004738,50.84331,-1.12608
E02004739,50.82765,-1.21244
E02004740,50.8209,-1.22364
E02004741,50.82835,-1.17707
E02004742,50.81922,-1.17044
E02004743,50.81178,-1.14594
E02004744,50.80623,-1.16982
E02004745,50.80548,-1.14291
E02004746,50.80179,-1.19429
E02004747,50.8001,-1.15135
E02004748,50.7967,-1.13091
E02004749,50.79021,-1.15688
E02004750,50.78977,-1.13872
E02004751,51.34031,-0.82765
E02004752,51.33562,-0.8406
E02004753,51.33256,-0.7899
E02004754,51.30374,-0.90642
E02004755,51.28959,-0.84427
E02004756,51.28478,-0.9592
E02004757,51.27723,-0.83259
E02004758,51.27624,-0.85637
E02004759,51.26498,-0.8322
E02004760,51.25526,-0.84442
E02004761,51.25057,-0.9464
E02004764,50.89249,-1.03586
E02004765,50.88379,-1.01655
E02004766,50.87382,-1.03519
E02004767,50.87277,-1.00049
E02004768,50.87189,-1.023
E02004769,50.87174,-0.98813
E02004770,50.86836,-0.97125
E02004771,50.86402,-0.99016
E02004772,50.86188,-1.03776
E02004774,50.85494,-0.94122
E02004775,50.85362,-0.97459
E02004776,50.79767,-0.98666
E02004777,50.78751,-0.98186
E02004778,50.78475,-0.96109
E02004779,50.93226,-1.79431
E02004780,50.9249,-1.50883
E02004781,50.92141,-1.5168
E02004782,50.92061,-1.49217
E02004783,50.91283,-1.49925
E02004784,50.90674,-1.53731
E02004785,50.87821,-1.57942
E02004786,50.88921,-1.44984
E02004787,50.86376,-1.40821
E02004788,50.85462,-1.77233
E02004789,50.85488,-1.40229
E02004790,50.84529,-1.77948
E02004791,50.82664,-1.38234
E02004792,50.81853,-1.37088
E02004793,50.79788,-1.59423
E02004794,50.78348,-1.73655
E02004795,50.76087,-1.53831
E02004796,50.75863,-1.62541
E02004797,50.75957,-1.55745
E02004798,50.75641,-1.66217
E02004799,50.75389,-1.64894
E02004800,50.74157,-1.66437
E02004801,50.72989,-1.586
E02004802,51.31253,-0.76834
E02004803,51.30612,-0.7648
E02004804,51.30596,-0.78304
E02004805,51.29431,-0.74855
E02004806,51.29551,-0.78852
E02004807,51.2932,-0.76896
E02004808,51.27795,-0.74656
E02004809,51.25108,-0.76276
E02004810,51.2487,-0.74452
E02004811,51.2458,-0.77294
E02004812,51.24049,-0.75719
E02004813,51.23766,-0.746
E02004814,51.22437,-1.49205
E02004815,51.22267,-1.47551
E02004817,51.21249,-1.48798
E02004818,51.20648,-1.50926
E02004819,51.20247,-1.48716
E02004820,51.19027,-1.59923
E02004821,51.16549,-1.44165
E02004822,51.0769,-1.53171
E02004823,50.9946,-1.4786
E02004824,50.98981,-1.49458
E02004825,50.9793,-1.44574
E02004826,50.99577,-1.52274
E02004827,50.98372,-1.40297
E02004828,50.94768,-1.45848
E02004829,51.12458,-1.32778
E02004830,51.09871,-1.29812
E02004831,51.08155,-1.33476
E02004832,51.084,-1.16525
E02004833,51.06978,-1.33081
E02004834,51.06275,-1.30164
E02004835,51.0632,-1.31809
E02004836,51.05481,-1.33215
E02004837,51.04785,-1.34354
E02004838,50.99912,-1.31745
E02004839,50.94753,-1.15341
E02004840,50.95241,-1.21138
E02004841,50.89596,-1.22104
E02004842,50.89867,-1.06561
E02004843,51.77538,-0.01094
E02004844,51.76894,-0.00401
E02004845,51.76061,-0.01403
E02004846,51.74628,-0.02163
E02004847,51.72737,-0.02379
E02004848,51.71775,-0.05821
E02004849,51.71435,-0.08427
E02004850,51.7133,-0.03277
E02004851,51.71156,-0.05883
E02004852,51.7042,-0.03287
E02004853,51.70327,-0.05189
E02004854,51.69449,-0.03302
E02004855,51.6864,-0.02956
E02004856,51.83379,-0.46046
E02004857,51.79382,-0.67197
E02004858,51.8002,-0.66262
E02004859,51.79719,-0.64836
E02004860,51.77807,-0.43915
E02004861,51.77306,-0.58514
E02004862,51.77439,-0.45652
E02004863,51.76369,-0.4624
E02004864,51.76447,-0.56444
E02004865,51.76257,-0.48369
E02004866,51.76089,-0.49666
E02004867,51.76153,-0.58044
E02004868,51.75896,-0.44537
E02004869,51.75678,-0.56178
E02004870,51.75248,-0.4654
E02004871,51.7513,-0.50121
E02004872,51.74828,-0.43581
E02004873,51.74414,-0.4805
E02004874,51.74381,-0.46404
E02004875,51.73795,-0.45166
E02004876,51.72172,-0.53062
E02004877,51.71475,-0.45199
E02004878,51.94573,-0.01637
E02004880,51.87395,0.13573
E02004881,51.87604,0.16266
E02004882,51.87093,0.17475
E02004883,51.88514,0.01586
E02004884,51.86294,0.15383
E02004885,51.85576,0.14905
E02004886,51.82282,0.06567
E02004887,51.83243,-0.12072
E02004888,51.81304,0.14765
E02004889,51.81467,-0.0241
E02004890,51.81446,-0.03738
E02004891,51.80535,-0.08238
E02004892,51.80106,-0.1014
E02004893,51.79936,-0.0534
E02004894,51.7946,-0.07632
E02004895,51.78663,-0.00818
E02004896,51.69723,-0.18821
E02004897,51.69704,-0.2049
E02004898,51.69313,-0.17237
E02004899,51.69429,-0.28553
E02004900,51.68413,-0.32073
E02004901,51.66718,-0.27518
E02004902,51.66291,-0.28464
E02004903,51.66013,-0.37656
E02004904,51.65646,-0.25718
E02004905,51.6492,-0.29066
E02004906,51.65142,-0.26803
E02004907,51.64698,-0.36129
E02004908,51.63937,-0.34459
E02004909,52.05748,-0.0218
E02004910,52.0492,-0.0188
E02004911,51.99215,-0.22831
E02004912,51.98665,-0.18552
E02004914,51.98203,-0.21735
E02004915,51.98116,-0.24303
E02004916,51.97293,-0.23197
E02004917,51.96971,-0.20887
E02004918,51.95641,-0.27446
E02004919,51.95572,-0.25466
E02004920,51.95156,-0.28615
E02004921,51.94528,-0.26418
E02004922,51.93348,-0.30827
E02004923,51.85525,-0.22087
E02004924,51.82569,-0.36917
E02004925,51.82082,-0.34132
E02004926,51.81526,-0.35289
E02004927,51.81062,-0.29537
E02004928,51.80414,-0.34053
E02004929,51.79881,-0.40132
E02004930,51.7726,-0.3034
E02004931,51.76679,-0.30541
E02004932,51.76305,-0.34266
E02004933,51.7614,-0.32123
E02004934,51.75314,-0.31976
E02004935,51.75047,-0.33299
E02004936,51.75156,-0.30389
E02004937,51.74478,-0.35543
E02004939,51.74183,-0.31284
E02004940,51.74026,-0.33814
E02004941,51.72388,-0.30009
E02004942,51.71943,-0.34615
E02004943,51.7112,-0.36707
E02004944,51.9236,-0.17913
E02004945,51.91679,-0.20173
E02004946,51.91829,-0.17511
E02004948,51.91386,-0.22079
E02004949,51.90995,-0.19105
E02004950,51.90541,-0.16864
E02004951,51.90137,-0.19254
E02004952,51.89505,-0.16334
E02004953,51.89335,-0.17533
E02004954,51.88253,-0.18336
E02004955,51.88022,-0.16884
E02004956,51.70853,-0.42204
E02004957,51.69849,-0.40961
E02004958,51.66173,-0.44382
E02004959,51.651,-0.48473
E02004960,51.65223,-0.52296
E02004961,51.64867,-0.44407
E02004962,51.64049,-0.48859
E02004963,51.63203,-0.4
E02004964,51.62964,-0.50405
E02004965,51.62647,-0.38035
E02004966,51.62258,-0.42584
E02004967,51.6224,-0.39258
E02004968,51.69511,-0.40158
E02004969,51.68776,-0.40013
E02004970,51.68442,-0.38279
E02004971,51.6792,-0.40605
E02004972,51.67254,-0.38727
E02004973,51.67184,-0.39831
E02004974,51.6695,-0.40895
E02004975,51.6602,-0.41638
E02004976,51.65717,-0.39466
E02004977,51.65214,-0.40615
E02004978,51.64773,-0.41498
E02004979,51.64299,-0.3863
E02004980,51.84277,-0.18953
E02004981,51.82176,-0.22026
E02004982,51.81374,-0.20458
E02004983,51.81077,-0.18681
E02004984,51.79881,-0.16953
E02004985,51.79762,-0.21508
E02004986,51.79566,-0.19523
E02004987,51.79027,-0.17913
E02004988,51.78624,-0.19856
E02004989,51.76474,-0.24158
E02004990,51.76529,-0.21772
E02004991,51.76055,-0.23296
E02004992,51.75003,-0.23411
E02004994,51.72057,-0.18651
E02004995,51.71077,-0.11745
E02004996,51.18681,0.92266
E02004997,51.2032,0.79309
E02004998,51.16347,0.8896
E02005000,51.1423,0.87541
E02005001,51.14088,0.9004
E02005002,51.1393,0.84998
E02005003,51.1309,0.8509
E02005004,51.12368,0.87315
E02005005,51.11316,0.91133
E02005006,51.11632,0.66867
E02005007,51.1254,0.81568
E02005008,51.07182,0.68802
E02005009,51.04411,0.78155
E02005010,51.37003,1.13042
E02005011,51.36891,1.15703
E02005012,51.36452,1.11591
E02005013,51.3645,1.0978
E02005014,51.35779,1.05908
E02005015,51.3563,1.13962
E02005016,51.35679,1.03646
E02005017,51.35487,1.02469
E02005018,51.34416,1.01132
E02005019,51.30935,1.16234
E02005020,51.30433,1.12314
E02005021,51.29523,1.05761
E02005022,51.29244,1.08069
E02005023,51.28462,1.09464
E02005025,51.27319,1.08849
E02005026,51.24875,1.02799
E02005027,51.23561,1.14243
E02005028,51.45578,0.22861
E02005029,51.44599,0.28987
E02005030,51.44802,0.20933
E02005031,51.44538,0.30176
E02005032,51.4454,0.23257
E02005033,51.44331,0.25615
E02005034,51.44456,0.19293
E02005035,51.4367,0.24266
E02005036,51.4369,0.2117
E02005037,51.42795,0.17109
E02005038,51.42679,0.20672
E02005039,51.41882,0.25768
E02005040,51.39764,0.32113
E02005041,51.28015,1.26292
E02005042,51.26874,1.33335
E02005043,51.22411,1.39309
E02005044,51.21942,1.40082
E02005045,51.21676,1.3776
E02005046,51.22721,1.203
E02005047,51.20909,1.38942
E02005048,51.19403,1.27029
E02005049,51.18145,1.3868
E02005050,51.15042,1.28186
E02005051,51.13761,1.29692
E02005052,51.13193,1.31003
E02005053,51.12394,1.29994
E02005054,51.12194,1.26973
E02005055,51.44106,0.34181
E02005056,51.44027,0.36699
E02005057,51.4367,0.39107
E02005058,51.43403,0.35332
E02005059,51.43129,0.37039
E02005060,51.42937,0.33892
E02005061,51.42655,0.38638
E02005062,51.42136,0.39535
E02005063,51.42205,0.36005
E02005064,51.41567,0.45316
E02005065,51.41763,0.38063
E02005066,51.38557,0.35734
E02005067,51.33874,0.35822
E02005068,51.32499,0.54188
E02005069,51.28379,0.53389
E02005070,51.28242,0.49632
E02005071,51.28022,0.52336
E02005072,51.27559,0.55525
E02005073,51.27005,0.512
E02005074,51.26605,0.56879
E02005075,51.26855,0.48693
E02005076,51.26342,0.51669
E02005077,51.25886,0.54172
E02005078,51.24372,0.68604
E02005079,51.25171,0.52731
E02005080,51.24641,0.55273
E02005081,51.24618,0.4471
E02005082,51.23883,0.56818
E02005083,51.23491,0.49959
E02005084,51.17331,0.62592
E02005085,51.17521,0.49025
E02005086,51.16425,0.55016
E02005087,51.40836,0.18269
E02005088,51.40018,0.16673
E02005089,51.39097,0.17497
E02005090,51.38715,0.30832
E02005091,51.38667,0.23408
E02005093,51.34771,0.25792
E02005094,51.30096,0.16326
E02005095,51.30802,0.20951
E02005096,51.28663,0.19853
E02005097,51.27933,0.17128
E02005098,51.27017,0.19216
E02005099,51.26856,0.0808
E02005100,51.20173,0.06186
E02005101,51.18133,0.16552
E02005102,51.13919,1.09636
E02005103,51.11286,1.15861
E02005104,51.09218,1.18591
E02005105,51.08716,1.18225
E02005106,51.08565,1.13695
E02005107,51.08527,1.15222
E02005109,51.07676,1.08902
E02005110,51.07489,1.02743
E02005111,51.06917,1.07728
E02005112,51.01233,0.9745
E02005113,50.98474,0.95203
E02005114,50.95171,0.91288
E02005115,51.43841,0.76955
E02005116,51.43447,0.75914
E02005117,51.4261,0.80138
E02005118,51.41744,0.79226
E02005119,51.41495,0.75353
E02005120,51.4043,0.86263
E02005121,51.36277,0.73769
E02005122,51.35997,0.65851
E02005123,51.34841,0.71816
E02005124,51.3397,0.74387
E02005125,51.33945,0.75692
E02005126,51.33887,0.72166
E02005127,51.32878,0.73507
E02005128,51.31516,0.87829
E02005129,51.31402,0.89549
E02005130,51.32712,0.80377
E02005131,51.29411,0.95596
E02005132,51.38936,1.39432
E02005133,51.38572,1.42298
E02005134,51.38279,1.38172
E02005135,51.38115,1.39288
E02005136,51.37982,1.35734
E02005137,51.3768,1.41151
E02005138,51.37851,1.33435
E02005139,51.37578,1.30285
E02005140,51.36629,1.42986
E02005141,51.35604,1.43574
E02005142,51.35578,1.40739
E02005143,51.3432,1.42525
E02005144,51.34514,1.39764
E02005145,51.3387,1.31434
E02005146,51.33784,1.41042
E02005147,51.33394,1.41694
E02005148,51.33309,1.39398
E02005149,51.32785,0.48512
E02005150,51.32946,0.43962
E02005151,51.30336,0.43531
E02005153,51.29674,0.4599
E02005154,51.29101,0.30606
E02005155,51.27033,0.40643
E02005156,51.22133,0.35243
E02005157,51.21628,0.27897
E02005158,51.21071,0.25312
E02005159,51.21136,0.29312
E02005160,51.19522,0.2776
E02005161,51.18653,0.26804
E02005162,51.17827,0.38489
E02005163,51.15608,0.25649
E02005164,51.15159,0.27335
E02005165,51.14686,0.33005
E02005166,51.14708,0.28302
E02005167,51.138,0.22089
E02005168,51.14116,0.259
E02005169,51.13667,0.26572
E02005170,51.13547,0.27712
E02005171,51.13142,0.23826
E02005172,51.1268,0.4321
E02005173,51.12172,0.26118
E02005174,51.0976,0.53618
E02005175,51.04752,0.5177
E02005176,53.81134,-2.21747
E02005177,53.80712,-2.23288
E02005178,53.80089,-2.23931
E02005179,53.79827,-2.31037
E02005180,53.79728,-2.27674
E02005181,53.79257,-2.27041
E02005182,53.7899,-2.23129
E02005183,53.78748,-2.21645
E02005184,53.78534,-2.19676
E02005185,53.78431,-2.2639
E02005186,53.78752,-2.30327
E02005189,53.71248,-2.63911
E02005190,53.69664,-2.57414
E02005191,53.69857,-2.66117
E02005192,53.68465,-2.63665
E02005193,53.66662,-2.67438
E02005194,53.66158,-2.62491
E02005195,53.66528,-2.77215
E02005196,53.66559,-2.64994
E02005197,53.65247,-2.61864
E02005198,53.64441,-2.62868
E02005199,53.64394,-2.72155
E02005200,53.64145,-2.64309
E02005201,53.62262,-2.66085
E02005202,53.61756,-2.6019
E02005203,53.81774,-2.96366
E02005204,53.7858,-2.88423
E02005205,53.77236,-2.8498
E02005206,53.76456,-3.02953
E02005207,53.75596,-3.00333
E02005208,53.75367,-3.02774
E02005209,53.75125,-2.88327
E02005210,53.74438,-2.99799
E02005211,53.74021,-2.95384
E02005212,53.78607,-2.40553
E02005213,53.77493,-2.3806
E02005214,53.76793,-2.41629
E02005215,53.75863,-2.36
E02005216,53.75556,-2.38951
E02005217,53.74938,-2.37713
E02005218,53.74426,-2.39857
E02005219,53.744,-2.35475
E02005220,53.73934,-2.40418
E02005221,54.13048,-2.77103
E02005222,54.12183,-2.64935
E02005223,54.09603,-2.79978
E02005224,54.07628,-2.8388
E02005225,54.07638,-2.73967
E02005226,54.07157,-2.85997
E02005228,54.06348,-2.87275
E02005229,54.06293,-2.88374
E02005230,54.06204,-2.85583
E02005231,54.0619,-2.80163
E02005233,54.05098,-2.78307
E02005234,54.04879,-2.79929
E02005235,54.04269,-2.79204
E02005236,54.04304,-2.89095
E02005237,54.04474,-2.81117
E02005238,54.03359,-2.78916
E02005239,54.00481,-2.78775
E02005240,53.92069,-2.18773
E02005241,53.91468,-2.18683
E02005242,53.91306,-2.145
E02005245,53.85797,-2.14409
E02005246,53.85216,-2.17855
E02005247,53.8483,-2.22514
E02005248,53.84213,-2.20813
E02005249,53.8355,-2.20405
E02005250,53.83364,-2.2194
E02005251,53.83335,-2.19817
E02005252,53.82251,-2.23132
E02005253,53.81815,-2.64693
E02005254,53.80036,-2.73961
E02005255,53.793,-2.71531
E02005256,53.78941,-2.68044
E02005257,53.78391,-2.74444
E02005258,53.78049,-2.70659
E02005259,53.77906,-2.67292
E02005260,53.77547,-2.73177
E02005261,53.77407,-2.65855
E02005262,53.77822,-2.76039
E02005263,53.77029,-2.69968
E02005264,53.76993,-2.71705
E02005265,53.7674,-2.753
E02005266,53.7662,-2.67815
E02005267,53.76628,-2.69561
E02005268,53.76116,-2.67563
E02005269,53.75616,-2.70314
E02005270,53.89982,-2.39174
E02005271,53.87382,-2.38768
E02005272,53.86682,-2.40263
E02005273,53.83568,-2.59323
E02005274,53.82933,-2.35622
E02005275,53.82775,-2.60278
E02005276,53.82187,-2.42034
E02005277,53.78833,-2.48373
E02005278,53.72464,-2.28423
E02005279,53.70423,-2.323
E02005280,53.70258,-2.19492
E02005281,53.70156,-2.28727
E02005284,53.68966,-2.33131
E02005285,53.67536,-2.3068
E02005286,53.659,-2.17666
E02005287,53.7496,-2.73503
E02005288,53.74006,-2.62275
E02005289,53.74123,-2.73303
E02005290,53.74105,-2.67193
E02005291,53.73866,-2.70775
E02005292,53.73507,-2.71703
E02005293,53.72976,-2.66661
E02005294,53.73095,-2.65526
E02005295,53.72787,-2.68564
E02005296,53.72648,-2.75257
E02005297,53.71592,-2.7913
E02005298,53.70773,-2.69411
E02005299,53.69832,-2.69344
E02005300,53.69297,-2.73448
E02005301,53.69397,-2.70789
E02005302,53.68809,-2.68209
E02005303,53.68793,-2.71796
E02005304,53.69384,-2.83899
E02005305,53.67472,-2.91403
E02005306,53.60389,-2.94572
E02005307,53.59835,-2.84276
E02005308,53.59273,-2.7533
E02005309,53.5736,-2.88973
E02005310,53.56559,-2.88006
E02005311,53.56178,-2.84404
E02005312,53.5627,-2.77587
E02005313,53.55529,-2.77517
E02005314,53.54991,-2.80242
E02005315,53.54985,-2.90485
E02005316,53.54703,-2.76075
E02005317,53.53886,-2.75895
E02005318,53.54142,-2.73244
E02005319,53.92209,-3.01755
E02005320,53.92059,-3.03245
E02005321,53.91029,-3.04255
E02005322,53.91603,-2.96801
E02005323,53.90888,-3.02942
E02005324,53.89479,-2.7646
E02005325,53.90134,-2.77931
E02005326,53.88269,-3.03887
E02005327,53.86942,-2.86529
E02005328,53.87921,-3.02339
E02005329,53.87735,-3.00839
E02005330,53.86806,-2.99826
E02005331,53.84838,-2.98869
E02005332,53.83898,-2.99832
E02005334,52.62265,-1.21324
E02005335,52.62537,-1.22934
E02005336,52.61965,-1.19457
E02005337,52.6092,-1.17658
E02005338,52.58644,-1.19617
E02005339,52.57362,-1.21147
E02005340,52.571,-1.16259
E02005341,52.56561,-1.17724
E02005342,52.55952,-1.22846
E02005343,52.55533,-1.14471
E02005344,52.54285,-1.28177
E02005345,52.78422,-1.24359
E02005346,52.77524,-1.20197
E02005347,52.77338,-1.21801
E02005348,52.77358,-1.24285
E02005349,52.76923,-1.29886
E02005350,52.76825,-1.28715
E02005351,52.76554,-1.23562
E02005352,52.76991,-1.09908
E02005353,52.75863,-1.20368
E02005354,52.75317,-1.21981
E02005355,52.75284,-1.14411
E02005356,52.74437,-1.17006
E02005357,52.7329,-1.10347
E02005358,52.71947,-1.1398
E02005359,52.7069,-1.05106
E02005360,52.70832,-1.19293
E02005361,52.69579,-1.08519
E02005362,52.69527,-1.06807
E02005363,52.68276,-1.1293
E02005364,52.67961,-1.12329
E02005365,52.67624,-1.09209
E02005366,52.67482,-1.18871
E02005368,52.59635,-0.88076
E02005369,52.54437,-1.00364
E02005370,52.52838,-1.22249
E02005371,52.52872,-1.04197
E02005372,52.48844,-1.18754
E02005373,52.47992,-0.93333
E02005374,52.47996,-0.9208
E02005375,52.47372,-0.91125
E02005376,52.45828,-1.20842
E02005377,52.6836,-1.28215
E02005378,52.65942,-1.22313
E02005379,52.64939,-1.23923
E02005380,52.63772,-1.40536
E02005381,52.62523,-1.30548
E02005382,52.57412,-1.31503
E02005383,52.57021,-1.34418
E02005384,52.56826,-1.4128
E02005385,52.55222,-1.361
E02005386,52.54519,-1.37007
E02005387,52.54298,-1.39368
E02005388,52.53767,-1.38327
E02005389,52.53389,-1.35647
E02005390,52.52628,-1.36261
E02005391,52.89782,-0.83561
E02005392,52.77485,-0.88377
E02005393,52.76558,-0.95572
E02005394,52.76699,-0.89635
E02005395,52.75579,-0.88269
E02005396,52.74458,-0.85326
E02005397,52.84178,-1.34456
E02005398,52.83389,-1.28458
E02005399,52.75128,-1.47309
E02005400,52.75093,-1.36876
E02005401,52.74158,-1.40813
E02005402,52.74401,-1.48123
E02005403,52.73829,-1.35448
E02005404,52.73893,-1.52865
E02005405,52.72302,-1.33305
E02005406,52.72107,-1.37004
E02005407,52.71527,-1.36964
E02005408,52.70219,-1.50948
E02005409,52.69191,-1.39848
E02005412,52.59378,-1.07808
E02005414,52.58611,-1.11159
E02005415,52.58084,-1.13218
E02005416,52.57786,-1.10164
E02005417,53.01087,0.08484
E02005418,52.98141,-0.03776
E02005419,52.97779,-0.0221
E02005420,52.97353,-0.00575
E02005422,52.94499,-0.1568
E02005423,52.93031,-0.05749
E02005424,53.4921,-0.04621
E02005425,53.42505,0.09533
E02005426,53.37138,0.00744
E02005427,53.36623,-0.00107
E02005428,53.34339,0.25332
E02005429,53.31241,0.27877
E02005430,53.27878,-0.23893
E02005431,53.25921,0.17988
E02005432,53.23484,0.01841
E02005433,53.22175,0.33019
E02005434,53.20754,-0.11355
E02005435,53.15789,0.33248
E02005436,53.1657,0.12023
E02005437,53.14458,0.33811
E02005438,53.14667,0.32525
E02005439,53.1101,-0.18252
E02005440,53.10454,0.2303
E02005441,53.0778,-0.01643
E02005442,53.25076,-0.53984
E02005443,53.24704,-0.5086
E02005444,53.23975,-0.54181
E02005445,53.23437,-0.52419
E02005446,53.2308,-0.54767
E02005447,53.22048,-0.54057
E02005448,53.2168,-0.60833
E02005449,53.21763,-0.5551
E02005450,53.21406,-0.59623
E02005451,53.20737,-0.56527
E02005452,53.19643,-0.56427
E02005453,53.20974,-0.48323
E02005455,53.16566,-0.65233
E02005456,53.17769,-0.53974
E02005457,53.16261,-0.41637
E02005458,53.10462,-0.5312
E02005459,53.08736,-0.31646
E02005460,53.0456,-0.45283
